chr	start	end	ID	gene	mean	BMS-59.stitched.bam	BMS-60.stitched.bam	BMS-61.stitched.bam	BMS-62.stitched.bam	BMS-63.stitched.bam	BMS-64.stitched.bam	BMS-66.stitched.bam	BMS-67.stitched	BMS-68.stitched	BMS-69.stitched	BMS-70.stitched	BMS-71.stitched	BMS-72.stitched
chr5	67584229	67584361	2515	PIK3R1_Exon1_Additional1	0.817453877863071381	0.724779376176508699	0.636652281402294563	0.992429296344682087	0.82967821673990011	1.17942109291565176	1.07868939872969734	0.81444239443442726	0.64808098692903771	0.928937712929236888	0.817140496743243676	0.619356367395399098	0.757471152767032127	0.599821638712816635
chr5	67584337	67584601	2516	PIK3R1_Exon1_Additional2	1.02060733265581706	1.013909693357434	0.756432395838890246	1.00481085186529712	1.07258548226035759	1.35945138919134186	1.22132601343775649	1.00675524096240854	0.906910846926162708	1.12344452646676663	1.05862986539998042	0.935890894643601219	1.02157029032182111	0.786177833853803862
chr5	67586444	67586684	2517	PIK3R1_Exon1_NM181504	1.16972442351207291	0.939087455870748602	1.40627447194373601	0.904139281209219487	0.979277275731718382	1.14271526925802872	1.09830193325205547	1.23612471431484157	1.26991670656132184	0.923152812009370702	0.878020169513849579	1.73654041275353919	1.44376613686888624	1.249100866369632
chr5	67588064	67588211	2518	PIK3R1_Exon8_NM181523	1.22313935893636243	1.03850889436413986	1.40536420775318711	1.11010266702255246	1.19224724782261246	1.13676013138381952	1.13272393261782689	1.28682677122596992	1.226071633124414	1.03289825119929589	0.953643490928221265	1.74542917242794074	1.42941659245285428	1.21081867384987723
chr5	67588373	67588579	2519	PIK3R1_Exon1_NM001242466	1.0657225096106692	0.960138737623510935	1.19936677919633959	0.961822165072661349	1.10405156979702491	1.18375679115523234	1.01585312307554021	1.15829380554762739	1.00852547480496576	0.948733518525289464	0.906772187570992259	1.33851802051947319	1.12137175679136795	0.9471886952586743
chr5	67588906	67589049	2520	PIK3R1_Exon9_NM181523	1.23172131595020997	0.905260410965641385	1.5616946377905142	0.83520552032551128	1.18945018683065325	1.09809183159186895	1.06428858666782598	1.34043483147360161	1.33988344321038317	0.964279136609132877	1.01528561974364306	1.91344726163256423	1.43591348499780449	1.34914215551358513
chr5	67589108	67589333	2521	PIK3R1_Exon10_NM181523	0.59206760700323521	0.362168281989512199	0.907234161703111643	0.322961764102852909	0.324496369213827599	0.445609971502457251	0.42886075488889785	0.593870104035441313	0.71743504500851618	0.333478578244344102	0.217471210347385116	1.13364307895909654	0.955168221450902735	0.954481349595712297
chr5	67589514	67589684	2522	PIK3R1_Exon11_NM181523	0.350340511506435165	0.18051108991565877	0.623174619635979516	0.215943292301622594	0.135875464334394885	0.161028137795375108	0.167283382690701726	0.165310480640117592	0.40007220881085207	0.236959010569250234	0.110299642431450695	0.692974675792560058	0.750403470611396533	0.714591174054297366
chr5	67590341	67590528	2523	PIK3R1_Exon12_NM181523	0.965970340340153013	0.708805960402204797	1.2534554433603009	0.598348474932889505	0.812834150913322232	0.890908603976643094	0.908259620126317834	1.06615335713008945	1.08883288647953489	0.699514361870264176	0.667527706143584725	1.48984312209155911	1.21687049288334573	1.15626024411193273
chr5	67590953	67591174	2524	PIK3R1_Exon13_NM181523	0.933070607091913706	0.704775037550471217	1.08734033069692486	0.70084861990410705	0.855160265041646131	1.03273826929643592	0.896319451021797046	1.00289957775862342	0.995371961825076664	0.735113752146363785	0.765229021117830095	1.30773119158725999	1.00279142469090528	1.04359898955743672
chr5	67591225	67591338	2525	PIK3R1_Exon14_NM181523	1.46847208828123779	1.18210802245652646	1.73239636328351865	1.08364317915209932	1.4108883074861141	1.46393190041997729	1.30692376064917473	1.56022289500461628	1.53479028778322453	1.19677780938578342	1.169464392572819	2.13177676374652567	1.7171195311327513	1.6000939345829605
chr5	67591976	67592191	2526	PIK3R1_Exon15_NM181523	1.43929807940710807	1.3793206206179906	1.30539622535312523	1.3729838253443083	1.62281575877670522	1.50524205051753264	1.37014078384101936	1.48282558160842645	1.26435610990906345	1.37948537203361112	1.65955156359984687	1.59328668125678862	1.29804759854554653	1.47742286088844052
chr5	67593217	67593451	2527	PIK3R1_Exon10_NM181504	1.89398116671365337	1.91751707236414078	1.75782665795747103	1.86216641332926568	2.09022933538859336	1.99953192340846202	1.88330619964695409	1.93628664491103709	1.65262199877575732	1.84256940781705897	2.11243792195943992	1.96542654991714356	1.66987451302605373	1.93196052877611626
chr5	79950524	79950805	2528	MSH3_Exon1_NM002439	1.01000538834760008	1.19943057712133204	0.770658326596505228	1.29120677215695019	1.07725170912205466	1.40510699807168896	1.20536822491503546	1.04916045324003994	0.860364361419022675	1.10825203820849719	0.963444292405811661	0.679583204870454321	0.866380675488679688	0.653862414902728988
chr5	79952207	79952372	2529	MSH3_Exon2_NM002439	1.29826013125701812	1.45502878538076463	1.64205952989499576	1.37759091577058366	1.20021887164969621	1.21224640488676698	1.28372953237253237	1.22758863496503561	0.999574352013780398	1.29581780605002575	1.06823532488156491	1.60804110737787013	1.47663341964699596	1.0306170214506232
chr5	79960939	79961204	2530	MSH3_Exon3_NM002439	0.825367631530320333	0.755129950267122403	1.03680808783123697	0.779940958031241699	0.69061810754579229	0.853026009731166388	0.851109988706107675	0.794361291449023589	0.724234490265965816	0.681545800252257773	0.645584897264548433	1.13442731817107856	1.01988373559723319	0.763108574781389539
chr5	79965893	79966150	2531	MSH3_Exon4_NM002439	0.896045208688867501	0.739503464523849437	1.17776192704965556	0.747473876769221858	0.849762366265334832	0.782864828803468392	0.765423039919268785	0.906258488040465525	0.912591755980931347	0.736349086805501378	0.655952811465599685	1.2994505122874682	1.13510570439698459	0.940089850647527919
chr5	79968040	79968201	2532	MSH3_Exon5_NM002439	0.758005747671157999	0.741585045527506749	0.901802964189967544	0.702784900071221325	0.676219897643007686	0.599798059272869595	0.590812375362962403	0.69079555413394973	0.679858732169838872	0.789108601847909283	0.651097386467581475	1.10834284003341594	0.894667148666936497	0.827201214337886885
chr5	79968537	79968699	2533	MSH3_Exon6_NM002439	0.858771912288340474	0.684477677810699041	1.10586442589221297	0.709311448457342269	0.725889124839191531	0.761965682705904707	0.723968866936429862	0.792088652869140199	0.835065844027358183	0.737784465142354207	0.683455750280711536	1.35662491461610788	1.08423606044572911	0.963301945725244658
chr5	79970779	79970969	2534	MSH3_Exon7_NM002439	0.51128350624252252	0.305375903992655814	0.782291948703739553	0.310992592914557413	0.30350688003144739	0.403064295831368368	0.421153372901164127	0.486286962538419402	0.58112462370280264	0.314529166718582583	0.279149320619746646	0.893128962499677277	0.778275260653071606	0.787806290045559946
chr5	79974723	79974934	2535	MSH3_Exon8_NM002439	1.04611775342933921	1.00093827109630693	1.01174845771549757	1.20477094228007126	1.09013795134956132	0.998109452947345839	0.941587557874350195	0.954308446206240853	0.819431074015059049	1.11297059362469831	1.07317494572437426	1.21672477680103481	1.01672872496484565	1.15889959998202362
chr5	80021249	80021406	2536	MSH3_Exon9_NM002439	0.559797989453484867	0.387630729937174429	0.829949819666551206	0.390774267719714912	0.336435662658634879	0.492063630792010215	0.490937966069219517	0.515043169161765242	0.594295162093031249	0.380640392844144527	0.357160746920887964	0.904076587149708707	0.723476730287627288	0.874888997594833131
chr5	80024647	80024806	2537	MSH3_Exon10_NM002439	0.455386668491114605	0.300040895187752673	0.64075018415007032	0.355812480853668658	0.332203767530853308	0.326380679800557719	0.40705260329422541	0.363498659815044379	0.463173220518931627	0.374460417213760909	0.296510808764510763	0.702969261385490224	0.60956906474391684	0.747604647125707038
chr5	80037260	80037389	2538	MSH3_Exon11_NM002439	0.443743634443900489	0.293855262653397998	0.706779631000048075	0.313813736343602549	0.271721465782827957	0.37233975648504959	0.345119793532968704	0.325748932342253073	0.451438068953718251	0.331145120401103167	0.263025356259568656	0.710933731252111759	0.610269461224227434	0.772476931539829143
chr5	80040302	80040456	2539	MSH3_Exon12_NM002439	0.551159786160003895	0.411926976987495895	0.728667911280768845	0.440837800953766104	0.427950331769758843	0.563810175716497419	0.559084588007481854	0.48289820321759418	0.477521252480810039	0.441233436620849497	0.396587582619947025	0.877611974464329349	0.728863867851364247	0.62808311810938734
chr5	80057342	80057519	2540	MSH3_Exon13_NM002439	1.01954575131123333	0.807127875813357213	1.38544586100032297	0.838136066010863951	1.01207385290835873	0.888107770475896403	0.982842831713653351	1.08444803097674412	0.966629268639920652	0.777799893760244605	0.818241146194463669	1.38653085337112485	1.09515798072635907	1.21155333545472368
chr5	80063729	80063961	2541	MSH3_Exon14_NM002439	0.877880949074377344	0.734715704644399305	1.20921183553058623	0.769495612328939748	0.88006148348730326	0.710864113696845792	0.803099473975871841	0.948491737895274572	0.846030932411903565	0.630614911369520859	0.651202568739377624	1.25482908256180712	0.993223916425499023	0.980610964899576536
chr5	80064631	80064844	2542	MSH3_Exon15_NM002439	0.487834384311234782	0.34746266134000045	0.868807897512594498	0.285674546443139544	0.247983094072327117	0.346925450246091709	0.369231283730779882	0.458671054110203143	0.575250540265662516	0.263939794572053477	0.242299192159945121	0.863255499236516449	0.755386482280219832	0.716959500076518423
chr5	80071490	80071599	2543	MSH3_Exon16_NM002439	0.30378159165561615	0.2200200702772774	0.542967838204286088	0.235293244219563641	0.143747123043188019	0.155617331341621579	0.176332879191843768	0.181206269457078874	0.279809677005181658	0.227427137878744049	0.137621572208048573	0.446983277705241138	0.470953276042857895	0.73118099494807727
chr5	80074516	80074677	2544	MSH3_Exon17_NM002439	0.770016579238938183	0.679118918582425187	0.956828229801558784	0.748075482520255588	0.748457038044041148	0.66029942872995905	0.700447661512790478	0.671035013848830787	0.602632060651517369	0.681877816230946	0.70877551951070624	1.03432839847581673	0.975567901471925436	0.84277206072542358
chr5	80083361	80083513	2545	MSH3_Exon18_NM002439	0.880901866509988126	0.821121875180252301	1.04667165736127405	0.959445233459804786	0.89798079000900926	0.772318922111092349	0.719986464702357791	0.843327641274482715	0.769053279683689731	0.811077527140048605	0.74956762018265303	1.16106765124958046	0.970323754376400804	0.929781847899199762
chr5	80088529	80088685	2546	MSH3_Exon19_NM002439	0.503628893852147004	0.390115542308566573	0.742988054948820392	0.348148827419897333	0.388293923763567955	0.412322717156554714	0.440024813001624787	0.498800582458797005	0.552463495880931238	0.381661579083256311	0.288475987897640279	0.791907680083047186	0.661810560677237472	0.650161855397969807
chr5	80109380	80109582	2547	MSH3_Exon20_NM002439	0.791733407724173468	0.67149104169474196	0.924037802336235539	0.679637067389007501	0.743678976364599853	0.766553796940019874	0.688380543383758246	0.803236615253027942	0.757562474604707508	0.657431701611998799	0.690451839963399753	1.04168902754912855	0.786090752484643902	1.08229266083898566
chr5	80149926	80150157	2548	MSH3_Exon21_NM002439	0.752413903682656856	0.609517965948977666	0.987004122517006337	0.691190132359608583	0.751710141589037183	0.60270617107540472	0.648656985934269	0.766669042779210724	0.743424223515403683	0.602683673473429606	0.589083309856529499	1.07611944487888003	0.840805417521368995	0.871810116425413097
chr5	80160609	80160783	2549	MSH3_Exon22_NM002439	0.783574531719795924	0.628380148803278478	0.984340862607354404	0.640162546970366776	0.783514654075194041	0.678530172340641673	0.665022722309844752	0.870022140302332178	0.745716490507081215	0.653829681177879418	0.669163238483962508	1.19631373674286274	0.86525242262171486	0.806220095414833969
chr5	80168912	80169128	2550	MSH3_Exon23_NM002439	0.670237299254627944	0.580214217586046047	0.788953758513417737	0.592515635554902432	0.612468949083067854	0.688879178446358746	0.653751150745271113	0.71558008980791643	0.614983683248741788	0.576906463715479748	0.550622818169702278	0.920400636992465777	0.763517378443652754	0.654290930003140573
chr5	80171547	80171703	2551	MSH3_Exon24_NM002439	0.685997082943796956	0.519052035105465695	0.886537764079059576	0.551235643414837444	0.622305728485078242	0.665314462670367658	0.634892944473772907	0.717185164557452593	0.690068460329695862	0.576039409322684246	0.566649261941793405	0.876029741337290293	0.823886616353295628	0.788764846198566872
chr5	86564246	86564829	2552	RASA1_Exon1_NM002890	1.42834568689767777	1.49150550158196857	1.2078436442328236	1.55134241652199535	1.46263860616795214	1.78025825345758756	1.66319675263359539	1.25488893047491447	1.36928659289185926	1.55694035585701266	1.6761437454126063	1.11641971397806048	1.20840550851318333	1.22962390794625197
chr5	86564842	86564894	2553	RASA1_Exon1_NM022650	1.573303508765199	1.30920131147620647	2.0136396011511024	1.26203949939712783	1.36368826025765066	1.68589392967928115	1.59540425056874816	1.39188305633306558	1.67578323041564839	1.19180567446072603	1.22945718651613357	1.87389143345658785	2.00016586891135407	1.86009231132395481
chr5	86565066	86565104	2554	RASA1_Intron1_Additional1	2.32560318607233294	2.38871818234255215	2.77817256617470421	1.85272183012927821	2.24867142208173206	2.38656490952783902	2.53414590802048513	1.97445065133963688	2.11699393716564773	1.99201805588435636	2.16646189908591252	2.87389052822118377	2.55056529721796783	2.36946623174903236
chr5	86626759	86626800	2555	RASA1_Intron1_Additional2	1.6716265647792701	1.28936492796899122	2.73394672510762153	1.23267328732817308	1.20556739803432064	1.62618420167737035	1.6168382118431827	1.68448565005697367	1.77028903067942202	1.12827038937623436	0.905968723896886543	2.58266755595028629	2.06961420097210404	1.88527503923894488
chr5	86627142	86627339	2556	RASA1_Exon2_NM002890	1.18288060574139763	0.989603944715286659	1.58893601172151625	1.13212186378421775	1.35701827732355972	1.06307355520667588	1.11602290353114048	1.39221950377235324	1.11771442601153659	0.929159014222426796	0.973580310134603232	1.47700257663059997	1.12593121465038278	1.11506427293386983
chr5	86628301	86628481	2557	RASA1_Exon3_NM002890	0.632213312787479981	0.408298893856847218	1.23452749852005698	0.433036967438946375	0.380493530272850945	0.386269950171728019	0.432565344743121053	0.546442977671499819	0.772813095717698881	0.372581154896888875	0.296641842581515281	1.07179886013356333	0.951337332862195905	0.931965617370327061
chr5	86629061	86629176	2558	RASA1_Exon4_NM002890	0.688563383545688678	0.423808645888937982	1.27001369990753226	0.509440965340516436	0.363794265408537963	0.543260572642279104	0.532096588780498923	0.639747491730725793	0.727250826315270359	0.44459533421187084	0.304363071289104526	1.19491162990584842	1.01435267414019954	0.983688220532630663
chr5	86633768	86633930	2559	RASA1_Exon5_NM002890	0.408151220014876546	0.273791071124279616	0.830917363960220462	0.321285491970831181	0.14856796648494442	0.192823968684759559	0.219127700527581614	0.237299286500052332	0.465091660184915123	0.286916180888693303	0.196217941209623635	0.699262395934589578	0.582909899454465053	0.851754933268439219
chr5	86637084	86637160	2560	RASA1_Exon6_NM002890	0.366365808666836309	0.3291273631920846	0.743112592001275776	0.337460047630689959	0.201912840357055336	0.24086627327642079	0.307091001073765509	0.183142507412245471	0.320205820086481724	0.253370717634413747	0.164481922924093141	0.690686397666417094	0.541869109586821228	0.449428919827107646
chr5	86642466	86642563	2561	RASA1_Exon7_NM002890	0.209627122047243999	0.15685057886633089	0.437625770102496481	0.17626779120228479	0.0732714637171994623	0.060598154442001258	0.101095538775041925	0.0505642347416037568	0.177480486962803898	0.171135571811370821	0.0920517388971360733	0.339000244002168456	0.394936967907920531	0.494274045185813648
chr5	86645008	86645203	2562	RASA1_Exon8_NM002890	0.932072294795783609	0.624184867693706517	1.53834809169021156	0.70919205585534642	0.88054707404943517	0.73378371805197831	0.746282082850755639	0.98230574671613175	1.00220011731199265	0.624279162812761252	0.604425879404579632	1.46275694557952843	1.16301848436638095	1.04561560596237863
chr5	86648951	86649074	2563	RASA1_Exon9_NM002890	0.591053735065648915	0.360602874163685348	1.10038104559765228	0.392492987009965557	0.302048476631692536	0.372752550006651641	0.464003865528960716	0.505453467611465548	0.685997799101737962	0.329303797856221512	0.239559037568888269	1.11964647606011937	0.879858557975348971	0.931597620741046185
chr5	86658345	86658510	2564	RASA1_Exon10_NM002890	0.617882283500120186	0.337579181140972246	1.08799493829100763	0.385542590364997417	0.353408656334045946	0.403064295831368368	0.480209936183799145	0.554343035422692784	0.716189870772760182	0.39572075857635362	0.215378753446232439	1.16649258272550443	1.00531803570306486	0.931227050708763346
chr5	86659142	86659343	2565	RASA1_Exon11_NM002890	0.665029857608396883	0.445183711447999952	1.04188317671499826	0.47160790580014285	0.482179917270579908	0.627490228377607057	0.619599971228727099	0.730730360775662951	0.67832516685117339	0.423950774745979656	0.332283878976149499	1.10015319497914918	0.866238240580723308	0.82576162116026637
chr5	86665607	86665739	2566	RASA1_Exon12_NM002890	0.577273890526269086	0.36336647970035207	0.966630184208169051	0.358112682750096415	0.316941973651377771	0.435126228454318124	0.479912776569824021	0.533253898205525124	0.611852857224930012	0.3219423120621182	0.20699088742006007	1.07301776565365268	0.978037465450152593	0.859375065490921987
chr5	86667912	86668034	2567	RASA1_Exon13_NM002890	1.4034218635995451	1.22172611207553594	1.86076730687558286	1.30048489586767661	1.43920824569258459	1.42751938106942964	1.36483949258049633	1.44512448471739049	1.27174593015949646	1.15928919645728936	1.138815824198569	1.89909476441461433	1.4538536201403786	1.26201497254504203
chr5	86669957	86670159	2568	RASA1_Exon14_NM002890	0.601984416929011027	0.440426633811190069	0.885054005797330414	0.468028456663492345	0.502183222749428718	0.426509867494826676	0.488371527957729757	0.613583525540507456	0.655501974553795524	0.484308020187505782	0.443798749886845936	0.950587908293935943	0.725403408505129777	0.742040118635424953
chr5	86670634	86670755	2569	RASA1_Exon15_NM002890	0.29968884901187682	0.208855806513985354	0.492170431303677202	0.278455122757328354	0.109466796094403554	0.141572170023414509	0.144257485329741642	0.0953119448256408541	0.264355564628761627	0.214018468814021758	0.12102141011368931	0.528561757347834721	0.604710512762813527	0.693197566639086243
chr5	86672187	86672404	2570	RASA1_Exon16_NM002890	0.938219979859070387	0.833036695397477274	1.14310551786660511	0.940875325715421467	1.02277693143076141	0.831204020205241219	0.831499159473248051	0.934030806729540165	0.744863702708971916	0.890441250787016437	0.837764148307520616	1.26232551856994838	0.993029876104880828	0.931906784871282156
chr5	86672675	86672879	2571	RASA1_Exon17_NM002890	0.864939531372945296	0.723055626272806839	1.10135197004965021	0.709950550032731817	0.822695847572472528	0.784559383021433935	0.74219983584610191	0.843447342259719476	0.797539780845591821	0.686790538875162078	0.690685856177893637	1.31467026628166003	0.941760111390428833	1.08550679922263572
chr5	86674190	86674377	2572	RASA1_Exon18_NM002890	0.84657853024994143	0.649508963714860816	1.11330530717355859	0.716673566605011474	0.818880738645939931	0.718474680626325076	0.686963107601314297	0.900984652202356174	0.833673196485113617	0.72081936781555141	0.615959042149659724	1.20994297950045407	0.992548407074042098	1.02778688365505132
chr5	86675529	86675689	2573	RASA1_Exon19_NM002890	0.484734685129825587	0.236920805514302136	0.871295466667291047	0.312729519630303612	0.266524949271313044	0.32224150734434919	0.392250690447162668	0.474731542427884866	0.54595791464090301	0.249002256985544545	0.159606208780271809	0.927663282382998132	0.785332160684899976	0.757294601910508602
chr5	86676303	86676434	2574	RASA1_Exon20_NM002890	1.06480500971051222	0.889760225102265694	1.54695553503274113	0.771597019548932767	0.882867747759704555	1.03201895084049471	0.961163905599536002	1.16470912238412103	1.09351797913996732	0.772139314282570701	0.717047911757202554	1.48076085290701371	1.26770244519420644	1.2622241166879022
chr5	86679507	86679619	2575	RASA1_Exon21_NM002890	0.695422136842432422	0.55949228124368726	0.986538052032817249	0.621867027549132092	0.64467885456859811	0.47384046682556698	0.528837984442156811	0.596521309857028104	0.705930984520041431	0.573100432744507286	0.441667530790562349	1.2511602632604606	0.827745570059868441	0.829107021057194762
chr5	86681095	86681228	2576	RASA1_Exon22_NM002890	0.974539673042676781	0.699940960897452374	1.41452742380323767	0.765665654288120075	0.882951187606491607	0.846030946763837113	0.889199873457289807	1.03656167460536212	0.954025575005013547	0.708938756730773441	0.667326658720606459	1.48344467676136873	1.21695520957040249	1.10344715134484271
chr5	86682620	86682742	2577	RASA1_Exon23_NM002890	1.05784779925079648	0.748254400821349001	1.51181040271354944	0.76462741104105867	0.860612106439907991	1.06272416797068436	0.925968843022810232	1.18217702208460214	1.08272615834811925	0.638606881303545937	0.62210376000564502	1.76185549432996446	1.34395107866108432	1.24660366351803338
chr5	86685187	86685366	2578	RASA1_Exon24_NM002890	1.29335888086339031	1.11648918343683597	1.30672624288867369	1.27406046682433565	1.25073160551901093	1.26942735628454702	1.24358808284226153	1.24266015883313862	1.01816561172140294	1.18457684515034972	1.32488679304731625	1.73844697420731721	1.26483528264007599	1.57907084782880853
chr5	86686594	86686722	2579	RASA1_Exon25_NM002890	1.46899395725124648	1.46463797286477596	1.6187793092097508	1.41239022998861995	1.47270177935427236	1.55610109002605105	1.44795665028347157	1.49337452919068494	1.29930677678377921	1.29342839045268972	1.34632859679162846	1.81360999947590717	1.58323442455149423	1.29507169529307883
chr5	112043392	112043601	2580	APC_Exon1_NM001127511	1.68499020958474924	1.86310147486428396	1.37171902504493766	1.82986357378352737	1.77219576244489143	2.29737005937376827	2.04101734861860957	1.37570943230185429	1.5121748454739129	2.07779873771669706	1.89261017806164316	1.20599474451471574	1.34539340866546057	1.31992413373743819
chr5	112073533	112073644	2581	APC_Exon1_NM001127510	2.52055300370442505	2.56711395568600954	1.9908515644626222	2.58463040896863721	2.63687255298727402	2.85352575802537816	2.58143359794281377	2.11141076241686824	2.41834189059059819	2.96908396918098761	3.16296409210119702	2.20687785921041378	2.45383944736086083	2.23024318922386503
chr5	112074027	112074179	2582	APC_Exon2_NM001127510	1.53337599590837716	1.637154151960627	1.39880017317887205	1.64594484015949269	1.6843781682417511	1.60872153160765445	1.48384307241525351	1.42851155781551467	1.31438196891394245	1.74738425954768102	1.68241509733786699	1.40717429869393598	1.49329045316368176	1.40188837377262935
chr5	112090547	112090744	2583	APC_Exon3_NM001127510	0.849789883412285468	0.679370962046605524	1.14298463107326051	0.728795472627720786	0.813391015773396523	0.751056777976809501	0.728750013724170235	0.886202555083706727	0.871730942294711933	0.647153073992887345	0.591037581199032875	1.20901351399674306	1.05398051526857939	0.943801429302086687
chr5	112102000	112102129	2584	APC_Exon4_NM001127510	0.33614645839744506	0.20989661618099857	0.626658863113402949	0.265084895296459296	0.125217265337708736	0.148415147689844942	0.231093430030886533	0.146946679258492711	0.338578551715288688	0.231630006498180972	0.0913667027006922699	0.699240742251254658	0.697875052981476628	0.557900006112098825
chr5	112102863	112103109	2585	APC_Exon5_NM001127510	0.656699289875200722	0.544049103752769464	0.818283359362617787	0.594872183436979048	0.585711393816238569	0.485397551382288126	0.464003865528960716	0.584666324475948955	0.613855713176051413	0.574932040519468705	0.568408261867998528	0.95225135669297118	0.852606301754873561	0.898053312610443337
chr5	112111303	112111456	2586	APC_Exon6_NM001127510	0.339141442973041943	0.219107765537214194	0.659444041942835467	0.28595230487429476	0.0897390401586912606	0.167943456596403487	0.223044510254268968	0.201872861578340666	0.348674043095568991	0.22422861195502922	0.13539427007458498	0.612231147627229757	0.669779540835997907	0.571427164119085598
chr5	112116464	112116622	2587	APC_Exon7_NM001127510	0.778057931198984076	0.60877609890181484	0.989792117384452095	0.657247206194595212	0.764712934618113376	0.654766894072054099	0.672784412096082803	0.785293876267480036	0.725724340013593702	0.690622293636418907	0.600165685490479459	1.14848093928861454	0.958934453692120841	0.857451853930973074
chr5	112128120	112128248	2588	APC_Exon8_NM001127510	0.629078943672282294	0.398897274590406658	0.896865258606114902	0.489130969773527634	0.509829921901564725	0.410674233708392901	0.511764572692782543	0.479495427888548632	0.668333517770570138	0.461691684827363844	0.467378321166005734	1.00873954486769106	0.918814684947653554	0.956410854999047501
chr5	112136953	112137102	2589	APC_Exon9_NM001127510	1.02818645464974757	0.920727706952353459	1.23950976071614007	1.02938859114085975	1.20334632373869221	0.980609444556181431	0.927975626729025774	1.07026865884862761	0.91719574549316778	0.958129489966748585	0.991180999005283042	1.21987696324713565	0.974434077261669965	0.933780522790833101
chr5	112151169	112151312	2590	APC_Exon10_NM001127510	0.946210202012151633	0.843947952852430614	0.996386992044856993	0.937188510175784236	0.888981288732881397	0.806833249522581785	0.850333664605737251	0.827806572963987719	0.91257729798244622	0.877602360284716438	0.907887632907292133	1.17085251400890093	1.00058523628111936	1.27974935379523614
chr5	112154640	112155063	2591	APC_Exon11_NM001127510	1.24283078811479641	1.17353545453442463	1.24642452608525816	1.27860331772295628	1.33348394993255269	1.15138539983349908	1.1461509536470285	1.27138794541106542	1.1076615051344487	1.23958255171789866	1.2631500647603981	1.36219175409984926	1.20088847958043864	1.38235434303253514
chr5	112157570	112157710	2592	APC_Exon12_NM001127510	0.648492065135727006	0.475223073451428191	0.925456186004950168	0.475941551770454886	0.455746125377353474	0.523023907685942287	0.494516049028030077	0.631555101070853564	0.686954345151223113	0.477451946727837794	0.400530266189852931	1.06988343717342293	0.918045086793672271	0.89606977033942939
chr5	112162782	112162966	2593	APC_Exon13_NM001127510	0.731556528217057288	0.571805315881900452	0.943549563273761593	0.638167732870228476	0.669823900836666181	0.633438906945130542	0.655527648437513697	0.724758982748997914	0.688439473449652372	0.618295459374733798	0.589121123317877702	1.10014503796216286	0.918164058488973725	0.758997663234145427
chr5	112163603	112163725	2594	APC_Exon14_NM001127510	0.837270881181011912	0.680615584927893724	0.965178489257416153	0.713102652884653099	0.710998001781893218	0.729590426197490556	0.7330586673930581	0.697571367810950898	0.736915792407489045	0.807329722102494153	0.698219984759276881	1.24257176968534336	0.97499254655202496	1.19437644959317072
chr5	112164530	112164691	2595	APC_Exon15_NM001127510	0.517971389989727414	0.384406935046655766	0.692401258945856437	0.381065590260840007	0.407337208372494244	0.379698249696216578	0.415395917523237483	0.432261818736976887	0.462699972088404902	0.431672649791365008	0.398200956970803662	0.889110190356476521	0.648395739392926052	0.810981582684202829
chr5	112170625	112170884	2596	APC_Exon16_NM001127510	0.549036898500857531	0.501806890885229014	0.6551187497758406	0.507735709486890169	0.464633408698088728	0.421479717326881337	0.472518206252952712	0.425318926204367529	0.44230956193699777	0.533255798743817404	0.495750148718375379	0.792053278112111912	0.744730658074860416	0.680768626294734932
chr5	112173227	112179845	2597	APC_Exon14_NM001127511	1.04686166877224709	0.903373722878002187	1.14462347398046566	0.890073146801292374	1.06539685483051864	1.09142945372540308	1.00963952650682872	1.11889058018916725	1.09610766511747966	0.891996802801982278	0.973692081587588494	1.22264829491559528	1.09748764275592516	1.10384244794896343
chr5	121726807	121726908	2598	SNCAIP_Exon2_NM005460	0.644515308527825804	0.457022420012771144	0.83206040737725626	0.385874525440645284	0.4414094569389883	0.759902570936201914	0.609736221784203355	0.690363496116164539	0.749145113775766314	0.414181972015559243	0.330638909278247769	0.905037348666339641	0.836347459217679037	0.966979109301912656
chr5	121739465	121739582	2599	SNCAIP_Exon3_NM005460	1.73385653986348131	1.53842174311513824	1.50069915698792173	1.72140253557615904	1.87761684024338638	1.80862184026896062	1.73663126197974583	1.89549886304047107	1.69122405150890911	1.70447128998272087	1.88501505319357537	1.74819180169737401	1.59947784237887696	1.83286273825201787
chr5	121758540	121759456	2600	SNCAIP_Exon4_NM005460	1.28608717732254766	1.1638066838916615	1.18918799899875935	1.23222471626291537	1.35766546542268038	1.33144692336581017	1.22299996934180849	1.37234633221111051	1.27801451092429532	1.1910064286091694	1.44326474315247467	1.22483038562231336	1.1503121248076565	1.56202702258246451
chr5	121761024	121761248	2601	SNCAIP_Exon5_NM005460	1.37542055427255768	1.26749177294094583	1.30073613987400403	1.43006966263103662	1.52083635826082037	1.50549312877490268	1.34748618883523068	1.41555453688294764	1.22873739913098609	1.37346483019804332	1.41668448053218284	1.31109205197422863	1.27154717218907476	1.49127348331884637
chr5	121767641	121767799	2602	SNCAIP_Exon6_NM005460	1.04288987880480485	0.915612309608359585	1.16501102093402072	1.00735467680672825	1.12151081454020103	0.992779673804056053	0.928492140678726821	1.16787294419266262	1.00888462467135362	1.00441416741848348	0.866905990152914774	1.35087325776674113	1.07652818568723553	0.951328618200979378
